Frame Index,Game Clock Time (min:sec),Half,Game Clock (in seconds since start of half),Unix Timestamp,On-ball Player Number,On-ball Player Name,On-ball Player Coordinates,Ball Coordinates,Number of Opposition Players within 5 yd
126719,84:25,2,2365.04,1599963530530,1,J. Willis,"[-49.44, -1.94, 0.0]","[-49.06, -1.81, 0.18]",1
126720,84:25,2,2365.08,1599963530570,1,J. Willis,"[-49.45, -1.9300000000000002, 0.0]","[-49.08, -1.82, 0.17]",1
126721,84:25,2,2365.12,1599963530610,1,J. Willis,"[-49.45, -1.9300000000000002, 0.0]","[-49.1, -1.82, 0.17]",1
126722,84:25,2,2365.16,1599963530650,1,J. Willis,"[-49.45, -1.92, 0.0]","[-49.12, -1.83, 0.16]",1
126723,84:25,2,2365.2,1599963530690,1,J. Willis,"[-49.45, -1.92, 0.0]","[-49.13, -1.83, 0.16]",1
126724,84:25,2,2365.24,1599963530730,1,J. Willis,"[-49.44, -1.9100000000000001, 0.0]","[-49.12, -1.82, 0.17]",1
126725,84:25,2,2365.28,1599963530770,1,J. Willis,"[-49.43, -1.9100000000000001, 0.0]","[-49.12, -1.81, 0.17]",1
126726,84:25,2,2365.32,1599963530810,1,J. Willis,"[-49.42, -1.9100000000000001, 0.0]","[-49.1, -1.8, 0.18]",1
126727,84:25,2,2365.36,1599963530850,1,J. Willis,"[-49.41, -1.9, 0.0]","[-49.09, -1.79, 0.18]",1
126728,84:25,2,2365.4,1599963530890,1,J. Willis,"[-49.4, -1.9, 0.0]","[-49.08, -1.78, 0.18]",1
126729,84:25,2,2365.44,1599963530930,1,J. Willis,"[-49.38, -1.8900000000000001, 0.0]","[-49.07, -1.78, 0.19]",1
126730,84:25,2,2365.48,1599963530970,1,J. Willis,"[-49.36, -1.8900000000000001, 0.0]","[-49.07, -1.77, 0.19]",1
126731,84:25,2,2365.52,1599963531010,1,J. Willis,"[-49.35, -1.8900000000000001, 0.0]","[-49.08, -1.76, 0.19]",1
126732,84:25,2,2365.56,1599963531050,1,J. Willis,"[-49.33, -1.88, 0.0]","[-49.09, -1.76, 0.19]",1
126733,84:25,2,2365.6,1599963531090,1,J. Willis,"[-49.31, -1.88, 0.0]","[-49.1, -1.75, 0.19]",1
126734,84:25,2,2365.64,1599963531130,1,J. Willis,"[-49.3, -1.88, 0.0]","[-49.11, -1.73, 0.24]",1
126735,84:25,2,2365.68,1599963531170,1,J. Willis,"[-49.28, -1.87, 0.0]","[-49.12, -1.72, 0.30000000000000004]",1
126736,84:25,2,2365.72,1599963531210,1,J. Willis,"[-49.26, -1.87, 0.0]","[-49.12, -1.7000000000000002, 0.35000000000000003]",1
126737,84:25,2,2365.76,1599963531250,1,J. Willis,"[-49.24, -1.8599999999999999, 0.0]","[-49.13, -1.69, 0.41000000000000003]",1
126738,84:25,2,2365.8,1599963531290,1,J. Willis,"[-49.22, -1.85, 0.0]","[-49.13, -1.67, 0.46]",1
126739,84:25,2,2365.84,1599963531330,1,J. Willis,"[-49.19, -1.8399999999999999, 0.0]","[-49.12, -1.65, 0.52]",1
126740,84:25,2,2365.88,1599963531370,1,J. Willis,"[-49.17, -1.83, 0.0]","[-49.11, -1.6400000000000001, 0.5700000000000001]",1
126741,84:25,2,2365.92,1599963531410,1,J. Willis,"[-49.15, -1.81, 0.0]","[-49.1, -1.63, 0.5700000000000001]",1
126742,84:25,2,2365.96,1599963531450,1,J. Willis,"[-49.12, -1.8, 0.0]","[-49.09, -1.62, 0.5700000000000001]",1
126743,84:26,2,2366.0,1599963531490,1,J. Willis,"[-49.1, -1.79, 0.0]","[-49.08, -1.5899999999999999, 0.56]",1
126744,84:26,2,2366.04,1599963531530,1,J. Willis,"[-49.08, -1.78, 0.0]","[-49.07, -1.57, 0.55]",1
126745,84:26,2,2366.08,1599963531570,1,J. Willis,"[-49.05, -1.76, 0.0]","[-49.06, -1.55, 0.54]",1
126746,84:26,2,2366.12,1599963531610,1,J. Willis,"[-49.03, -1.75, 0.0]","[-49.05, -1.54, 0.52]",1
126747,84:26,2,2366.16,1599963531650,1,J. Willis,"[-49.01, -1.74, 0.0]","[-49.05, -1.52, 0.49]",1
126748,84:26,2,2366.2,1599963531690,1,J. Willis,"[-48.99, -1.73, 0.0]","[-49.06, -1.49, 0.45]",2
126749,84:26,2,2366.24,1599963531730,1,J. Willis,"[-48.97, -1.72, 0.0]","[-49.07, -1.48, 0.41000000000000003]",2
126750,84:26,2,2366.28,1599963531770,1,J. Willis,"[-48.95, -1.7000000000000002, 0.0]","[-49.09, -1.48, 0.36]",2
126751,84:26,2,2366.32,1599963531810,1,J. Willis,"[-48.94, -1.69, 0.0]","[-49.1, -1.47, 0.30000000000000004]",2
126752,84:26,2,2366.36,1599963531850,1,J. Willis,"[-48.93, -1.6800000000000002, 0.0]","[-49.12, -1.46, 0.22]",2
126753,84:26,2,2366.4,1599963531890,1,J. Willis,"[-48.91, -1.67, 0.0]","[-49.14, -1.46, 0.16]",2
126754,84:26,2,2366.44,1599963531930,1,J. Willis,"[-48.91, -1.6600000000000001, 0.0]","[-49.15, -1.45, 0.07]",2
126755,84:26,2,2366.48,1599963531970,1,J. Willis,"[-48.9, -1.65, 0.0]","[-49.02, -1.3900000000000001, 0.1]",2
126756,84:26,2,2366.52,1599963532010,1,J. Willis,"[-48.89, -1.6400000000000001, 0.0]","[-48.9, -1.33, 0.13]",2
126757,84:26,2,2366.56,1599963532050,1,J. Willis,"[-48.89, -1.63, 0.0]","[-48.78, -1.26, 0.16]",2
126758,84:26,2,2366.6,1599963532090,1,J. Willis,"[-48.88, -1.62, 0.0]","[-48.68, -1.22, 0.18]",2
126759,84:26,2,2366.64,1599963532130,1,J. Willis,"[-48.88, -1.6099999999999999, 0.0]","[-48.58, -1.16, 0.21]",2
126760,84:26,2,2366.68,1599963532170,1,J. Willis,"[-48.88, -1.6, 0.0]","[-48.54, -1.1400000000000001, 0.22]",2
126761,84:26,2,2366.72,1599963532210,1,J. Willis,"[-48.88, -1.5899999999999999, 0.0]","[-48.54, -1.1400000000000001, 0.22]",2
126762,84:26,2,2366.76,1599963532250,1,J. Willis,"[-48.89, -1.58, 0.0]","[-48.6, -1.1400000000000001, 0.25]",2
126763,84:26,2,2366.8,1599963532290,1,J. Willis,"[-48.89, -1.58, 0.0]","[-48.62, -1.16, 0.25]",2
126764,84:26,2,2366.84,1599963532330,1,J. Willis,"[-48.9, -1.57, 0.0]","[-48.59, -1.19, 0.22]",2
126765,84:26,2,2366.88,1599963532370,1,J. Willis,"[-48.91, -1.56, 0.0]","[-48.74, -1.19, 0.27]",2
126766,84:26,2,2366.92,1599963532410,1,J. Willis,"[-48.91, -1.56, 0.0]","[-48.72, -1.19, 0.29]",2
126767,84:26,2,2366.96,1599963532450,1,J. Willis,"[-48.92, -1.55, 0.0]","[-48.76, -1.22, 0.34]",2
126768,84:27,2,2367.0,1599963532490,1,J. Willis,"[-48.94, -1.55, 0.0]","[-48.8, -1.24, 0.4]",2
126769,84:27,2,2367.04,1599963532530,1,J. Willis,"[-48.95, -1.54, 0.0]","[-48.87, -1.27, 0.47000000000000003]",2
126770,84:27,2,2367.08,1599963532570,1,J. Willis,"[-48.96, -1.54, 0.0]","[-48.99, -1.3, 0.5700000000000001]",2
126771,84:27,2,2367.12,1599963532610,1,J. Willis,"[-48.98, -1.54, 0.0]","[-49.05, -1.3, 0.62]",2
126772,84:27,2,2367.16,1599963532650,1,J. Willis,"[-49.0, -1.53, 0.0]","[-49.05, -1.3, 0.66]",2
126773,84:27,2,2367.2,1599963532690,1,J. Willis,"[-49.01, -1.53, 0.0]","[-49.05, -1.3, 0.6900000000000001]",2
126774,84:27,2,2367.24,1599963532730,1,J. Willis,"[-49.03, -1.53, 0.0]","[-49.07, -1.31, 0.73]",2
126775,84:27,2,2367.28,1599963532770,1,J. Willis,"[-49.05, -1.53, 0.0]","[-49.07, -1.32, 0.77]",2
126776,84:27,2,2367.32,1599963532810,1,J. Willis,"[-49.07, -1.54, 0.0]","[-49.08, -1.33, 0.8]",2
126777,84:27,2,2367.36,1599963532850,1,J. Willis,"[-49.09, -1.54, 0.0]","[-49.09, -1.34, 0.84]",2
126778,84:27,2,2367.4,1599963532890,1,J. Willis,"[-49.1, -1.54, 0.0]","[-49.11, -1.3599999999999999, 0.88]",2
126779,84:27,2,2367.44,1599963532930,1,J. Willis,"[-49.12, -1.54, 0.0]","[-49.12, -1.38, 0.91]",2
126780,84:27,2,2367.48,1599963532970,1,J. Willis,"[-49.14, -1.55, 0.0]","[-49.14, -1.4, 0.93]",2
126781,84:27,2,2367.52,1599963533010,1,J. Willis,"[-49.15, -1.55, 0.0]","[-49.15, -1.4100000000000001, 0.9500000000000001]",2
126782,84:27,2,2367.56,1599963533050,1,J. Willis,"[-49.17, -1.55, 0.0]","[-49.18, -1.43, 0.97]",2
126783,84:27,2,2367.6,1599963533090,1,J. Willis,"[-49.18, -1.56, 0.0]","[-49.2, -1.44, 0.98]",2
126784,84:27,2,2367.64,1599963533130,1,J. Willis,"[-49.2, -1.56, 0.0]","[-49.21, -1.45, 0.99]",2
126785,84:27,2,2367.68,1599963533170,1,J. Willis,"[-49.21, -1.56, 0.0]","[-49.23, -1.45, 0.99]",2
126786,84:27,2,2367.72,1599963533210,1,J. Willis,"[-49.22, -1.57, 0.0]","[-49.23, -1.45, 1.0]",2
126787,84:27,2,2367.76,1599963533250,1,J. Willis,"[-49.22, -1.57, 0.0]","[-49.25, -1.45, 1.01]",2
126788,84:27,2,2367.8,1599963533290,1,J. Willis,"[-49.23, -1.57, 0.0]","[-49.26, -1.46, 1.02]",2
126789,84:27,2,2367.84,1599963533330,1,J. Willis,"[-49.23, -1.57, 0.0]","[-49.27, -1.47, 1.02]",2
126790,84:27,2,2367.88,1599963533370,1,J. Willis,"[-49.23, -1.56, 0.0]","[-49.28, -1.48, 1.03]",2
126791,84:27,2,2367.92,1599963533410,1,J. Willis,"[-49.23, -1.56, 0.0]","[-49.28, -1.48, 1.03]",2
126792,84:27,2,2367.96,1599963533450,1,J. Willis,"[-49.22, -1.56, 0.0]","[-49.29, -1.49, 1.03]",2
126793,84:28,2,2368.0,1599963533490,1,J. Willis,"[-49.21, -1.55, 0.0]","[-49.28, -1.5, 1.03]",2
126794,84:28,2,2368.04,1599963533530,1,J. Willis,"[-49.2, -1.55, 0.0]","[-49.27, -1.5, 1.03]",2
126795,84:28,2,2368.08,1599963533570,1,J. Willis,"[-49.19, -1.55, 0.0]","[-49.25, -1.5, 1.03]",2
126796,84:28,2,2368.12,1599963533610,1,J. Willis,"[-49.17, -1.55, 0.0]","[-49.23, -1.5, 1.03]",2
126797,84:28,2,2368.16,1599963533650,1,J. Willis,"[-49.16, -1.54, 0.0]","[-49.19, -1.5, 1.03]",2
126798,84:28,2,2368.2,1599963533690,1,J. Willis,"[-49.14, -1.54, 0.0]","[-49.15, -1.5, 1.03]",2
126799,84:28,2,2368.24,1599963533730,1,J. Willis,"[-49.12, -1.54, 0.0]","[-49.11, -1.5, 1.03]",2
126800,84:28,2,2368.28,1599963533770,1,J. Willis,"[-49.1, -1.54, 0.0]","[-49.08, -1.49, 1.03]",2
126801,84:28,2,2368.32,1599963533810,1,J. Willis,"[-49.09, -1.53, 0.0]","[-49.04, -1.48, 1.03]",2
126802,84:28,2,2368.36,1599963533850,1,J. Willis,"[-49.07, -1.53, 0.0]","[-49.0, -1.48, 1.03]",2
126803,84:28,2,2368.4,1599963533890,1,J. Willis,"[-49.05, -1.52, 0.0]","[-48.96, -1.47, 1.03]",2
126804,84:28,2,2368.44,1599963533930,1,J. Willis,"[-49.03, -1.52, 0.0]","[-48.93, -1.46, 1.03]",2
126805,84:28,2,2368.48,1599963533970,1,J. Willis,"[-49.02, -1.51, 0.0]","[-48.89, -1.45, 1.03]",2
126806,84:28,2,2368.52,1599963534010,1,J. Willis,"[-49.01, -1.51, 0.0]","[-48.86, -1.45, 1.03]",2
126807,84:28,2,2368.56,1599963534050,1,J. Willis,"[-48.99, -1.5, 0.0]","[-48.84, -1.45, 1.03]",2
126808,84:28,2,2368.6,1599963534090,1,J. Willis,"[-48.98, -1.49, 0.0]","[-48.84, -1.4, 1.08]",2
126809,84:28,2,2368.64,1599963534130,1,J. Willis,"[-48.98, -1.48, 0.0]","[-48.82, -1.4, 1.1]",2
126810,84:28,2,2368.68,1599963534170,1,J. Willis,"[-48.98, -1.48, 0.0]","[-48.82, -1.32, 1.12]",2
126811,84:28,2,2368.72,1599963534210,1,J. Willis,"[-48.97, -1.47, 0.0]","[-48.81, -1.23, 1.15]",2
126812,84:28,2,2368.76,1599963534250,1,J. Willis,"[-48.97, -1.46, 0.0]","[-48.8, -1.16, 1.18]",2
126813,84:28,2,2368.8,1599963534290,1,J. Willis,"[-48.97, -1.45, 0.0]","[-48.81, -1.1400000000000001, 1.22]",2
126814,84:28,2,2368.84,1599963534330,1,J. Willis,"[-48.98, -1.44, 0.0]","[-48.82, -1.12, 1.27]",2
126815,84:28,2,2368.88,1599963534370,1,J. Willis,"[-48.98, -1.43, 0.0]","[-48.83, -1.11, 1.31]",2
126816,84:28,2,2368.92,1599963534410,1,J. Willis,"[-48.98, -1.42, 0.0]","[-48.86, -1.11, 1.33]",2
126817,84:28,2,2368.96,1599963534450,1,J. Willis,"[-48.99, -1.4100000000000001, 0.0]","[-48.88, -1.11, 1.35]",2
126818,84:29,2,2369.0,1599963534490,1,J. Willis,"[-49.0, -1.4, 0.0]","[-48.9, -1.1, 1.37]",2
126819,84:29,2,2369.04,1599963534530,1,J. Willis,"[-49.01, -1.3900000000000001, 0.0]","[-48.97, -1.11, 1.4]",2
126820,84:29,2,2369.08,1599963534570,1,J. Willis,"[-49.02, -1.38, 0.0]","[-49.03, -1.12, 1.44]",1
126821,84:29,2,2369.12,1599963534610,1,J. Willis,"[-49.03, -1.37, 0.0]","[-49.1, -1.12, 1.47]",1
126822,84:29,2,2369.16,1599963534650,1,J. Willis,"[-49.04, -1.3599999999999999, 0.0]","[-49.11, -1.11, 1.47]",1
126823,84:29,2,2369.2,1599963534690,1,J. Willis,"[-49.05, -1.34, 0.0]","[-49.12, -1.09, 1.47]",1
126824,84:29,2,2369.24,1599963534730,1,J. Willis,"[-49.07, -1.34, 0.0]","[-49.12, -1.08, 1.47]",1
126825,84:29,2,2369.28,1599963534770,1,J. Willis,"[-49.09, -1.32, 0.0]","[-49.12, -1.05, 1.48]",1
126826,84:29,2,2369.32,1599963534810,1,J. Willis,"[-49.1, -1.31, 0.0]","[-49.12, -1.03, 1.49]",1
126827,84:29,2,2369.36,1599963534850,1,J. Willis,"[-49.12, -1.3, 0.0]","[-49.12, -1.01, 1.5]",1
126828,84:29,2,2369.4,1599963534890,1,J. Willis,"[-49.14, -1.29, 0.0]","[-49.17, -1.01, 1.48]",1
126829,84:29,2,2369.44,1599963534930,1,J. Willis,"[-49.16, -1.28, 0.0]","[-49.22, -1.0, 1.47]",1
126830,84:29,2,2369.48,1599963534970,1,J. Willis,"[-49.18, -1.27, 0.0]","[-49.27, -0.99, 1.46]",1
126883,84:31,2,2371.6,1599963537090,4,D. Romney,"[-44.5, 4.38, 0.0]","[-44.84, 3.68, 2.84]",1
126884,84:31,2,2371.64,1599963537130,4,D. Romney,"[-44.44, 4.44, 0.0]","[-44.34, 4.29, 2.95]",1
126885,84:31,2,2371.68,1599963537170,4,D. Romney,"[-44.37, 4.51, 0.0]","[-43.84, 4.89, 3.05]",1
127057,84:38,2,2378.56,1599963544050,21,D. Jones,"[2.43, 29.97, 0.0]","[2.03, 29.93, -0.01]",1
127058,84:38,2,2378.6,1599963544090,21,D. Jones,"[2.4, 29.98, 0.0]","[1.94, 29.95, -0.01]",1
127059,84:38,2,2378.64,1599963544130,21,D. Jones,"[2.37, 29.99, 0.0]","[1.83, 29.97, -0.01]",1
127060,84:38,2,2378.68,1599963544170,21,D. Jones,"[2.33, 30.0, 0.0]","[1.74, 29.99, -0.01]",1
127061,84:38,2,2378.72,1599963544210,21,D. Jones,"[2.29, 30.0, 0.0]","[1.65, 30.01, -0.01]",1
127062,84:38,2,2378.76,1599963544250,21,D. Jones,"[2.23, 30.01, 0.0]","[1.57, 30.03, -0.01]",1
127063,84:38,2,2378.8,1599963544290,21,D. Jones,"[2.18, 30.02, 0.0]","[1.49, 30.05, -0.01]",1
127064,84:38,2,2378.84,1599963544330,21,D. Jones,"[2.12, 30.03, 0.0]","[1.42, 30.07, -0.01]",1
127065,84:38,2,2378.88,1599963544370,21,D. Jones,"[2.05, 30.05, 0.0]","[1.33, 30.08, -0.01]",1
127066,84:38,2,2378.92,1599963544410,21,D. Jones,"[1.97, 30.06, 0.0]","[1.27, 30.1, -0.01]",1
127067,84:38,2,2378.96,1599963544450,21,D. Jones,"[1.9, 30.07, 0.0]","[1.19, 30.12, -0.01]",1
127068,84:39,2,2379.0,1599963544490,21,D. Jones,"[1.82, 30.08, 0.0]","[1.12, 30.14, -0.01]",1
127069,84:39,2,2379.04,1599963544530,21,D. Jones,"[1.73, 30.09, 0.0]","[1.05, 30.15, -0.01]",1
127070,84:39,2,2379.08,1599963544570,21,D. Jones,"[1.6400000000000001, 30.1, 0.0]","[0.99, 30.17, -0.01]",1
127071,84:39,2,2379.12,1599963544610,21,D. Jones,"[1.55, 30.11, 0.0]","[0.91, 30.18, -0.01]",1
127072,84:39,2,2379.16,1599963544650,21,D. Jones,"[1.46, 30.13, 0.0]","[0.85, 30.2, -0.01]",1
127073,84:39,2,2379.2,1599963544690,21,D. Jones,"[1.37, 30.14, 0.0]","[0.79, 30.21, -0.01]",1
127074,84:39,2,2379.24,1599963544730,21,D. Jones,"[1.28, 30.15, 0.0]","[0.72, 30.22, 0.0]",1
127075,84:39,2,2379.28,1599963544770,21,D. Jones,"[1.2, 30.17, 0.0]","[0.65, 30.23, 0.0]",1
127076,84:39,2,2379.32,1599963544810,21,D. Jones,"[1.12, 30.18, 0.0]","[0.58, 30.24, 0.01]",1
127077,84:39,2,2379.36,1599963544850,21,D. Jones,"[1.05, 30.2, 0.0]","[0.24, 30.24, 0.06]",1
127151,84:42,2,2382.32,1599963547810,2,D. Lovitz,"[-10.02, 29.09, 0.0]","[-10.87, 29.04, 0.01]",1
127152,84:42,2,2382.36,1599963547850,2,D. Lovitz,"[-10.03, 29.09, 0.0]","[-10.94, 29.05, 0.01]",1
127171,84:43,2,2383.12,1599963548610,2,D. Lovitz,"[-11.33, 29.54, 0.0]","[-12.17, 29.23, -0.01]",1
127172,84:43,2,2383.16,1599963548650,2,D. Lovitz,"[-11.43, 29.55, 0.0]","[-12.22, 29.24, -0.01]",1
127173,84:43,2,2383.2,1599963548690,2,D. Lovitz,"[-11.52, 29.56, 0.0]","[-12.28, 29.25, -0.01]",1
127174,84:43,2,2383.24,1599963548730,2,D. Lovitz,"[-11.6, 29.57, 0.0]","[-12.33, 29.26, -0.02]",1
127175,84:43,2,2383.28,1599963548770,2,D. Lovitz,"[-11.68, 29.57, 0.0]","[-12.38, 29.27, -0.02]",1
127176,84:43,2,2383.32,1599963548810,2,D. Lovitz,"[-11.76, 29.57, 0.0]","[-12.44, 29.28, -0.02]",1
127177,84:43,2,2383.36,1599963548850,2,D. Lovitz,"[-11.83, 29.57, 0.0]","[-12.51, 29.3, -0.04]",1
127307,84:48,2,2388.56,1599963554050,25,W. Zimmerman,"[-19.78, -4.15, 0.0]","[-19.35, -4.35, 0.19]",1
127308,84:48,2,2388.6,1599963554090,25,W. Zimmerman,"[-19.8, -4.22, 0.0]","[-19.43, -4.48, 0.19]",1
127309,84:48,2,2388.64,1599963554130,25,W. Zimmerman,"[-19.82, -4.3, 0.0]","[-19.53, -4.65, 0.18]",1
127310,84:48,2,2388.68,1599963554170,25,W. Zimmerman,"[-19.84, -4.39, 0.0]","[-19.6, -4.79, 0.18]",1
127311,84:48,2,2388.72,1599963554210,25,W. Zimmerman,"[-19.86, -4.48, 0.0]","[-19.7, -4.96, 0.18]",1
127312,84:48,2,2388.76,1599963554250,25,W. Zimmerman,"[-19.89, -4.59, 0.0]","[-19.78, -5.08, 0.17]",1
127313,84:48,2,2388.8,1599963554290,25,W. Zimmerman,"[-19.93, -4.69, 0.0]","[-19.87, -5.25, 0.17]",1
127314,84:48,2,2388.84,1599963554330,25,W. Zimmerman,"[-19.97, -4.8100000000000005, 0.0]","[-19.95, -5.38, 0.16]",1
127315,84:48,2,2388.88,1599963554370,25,W. Zimmerman,"[-20.02, -4.92, 0.0]","[-20.05, -5.54, 0.16]",1
127316,84:48,2,2388.92,1599963554410,25,W. Zimmerman,"[-20.08, -5.04, 0.0]","[-20.12, -5.66, 0.16]",1
127317,84:48,2,2388.96,1599963554450,25,W. Zimmerman,"[-20.14, -5.17, 0.0]","[-20.22, -5.82, 0.16]",1
127318,84:49,2,2389.0,1599963554490,25,W. Zimmerman,"[-20.2, -5.3, 0.0]","[-20.3, -5.94, 0.16]",1
127319,84:49,2,2389.04,1599963554530,25,W. Zimmerman,"[-20.27, -5.43, 0.0]","[-20.39, -6.1, 0.16]",1
127320,84:49,2,2389.08,1599963554570,25,W. Zimmerman,"[-20.34, -5.5600000000000005, 0.0]","[-20.46, -6.22, 0.16]",1
127321,84:49,2,2389.12,1599963554610,25,W. Zimmerman,"[-20.4, -5.68, 0.0]","[-20.56, -6.37, 0.16]",1
127322,84:49,2,2389.16,1599963554650,25,W. Zimmerman,"[-20.47, -5.8, 0.0]","[-20.64, -6.52, 0.16]",1
127323,84:49,2,2389.2,1599963554690,25,W. Zimmerman,"[-20.54, -5.92, 0.0]","[-20.72, -6.66, 0.16]",1
127324,84:49,2,2389.24,1599963554730,25,W. Zimmerman,"[-20.61, -6.04, 0.0]","[-20.84, -6.82, 0.16]",1
127325,84:49,2,2389.28,1599963554770,25,W. Zimmerman,"[-20.67, -6.15, 0.0]","[-20.84, -6.85, 0.16]",1
127327,84:49,2,2389.36,1599963554850,25,W. Zimmerman,"[-20.77, -6.36, 0.0]","[-21.42, -6.9, 0.12]",1
127540,84:57,2,2397.88,1599963563370,14,D. Rios,"[-4.58, 18.25, 0.0]","[-4.96, 18.81, 0.09]",1
127541,84:57,2,2397.92,1599963563410,14,D. Rios,"[-4.61, 18.46, 0.0]","[-4.9, 19.06, 0.08]",1
127542,84:57,2,2397.96,1599963563450,14,D. Rios,"[-4.63, 18.68, 0.0]","[-4.83, 19.38, 0.07]",1
127543,84:58,2,2398.0,1599963563490,14,D. Rios,"[-4.65, 18.91, 0.0]","[-4.75, 19.72, 0.06]",1
127545,84:58,2,2398.08,1599963563570,14,D. Rios,"[-4.65, 19.36, 0.0]","[-4.63, 20.21, 0.04]",1
127565,84:58,2,2398.88,1599963564370,14,D. Rios,"[-3.9, 24.19, 0.0]","[-3.63, 25.03, 0.02]",1
127566,84:58,2,2398.92,1599963564410,14,D. Rios,"[-3.8200000000000003, 24.42, 0.0]","[-3.59, 25.23, 0.02]",1
127567,84:58,2,2398.96,1599963564450,14,D. Rios,"[-3.75, 24.65, 0.0]","[-3.56, 25.42, 0.02]",1
127568,84:59,2,2399.0,1599963564490,14,D. Rios,"[-3.67, 24.89, 0.0]","[-3.51, 25.64, 0.04]",1
127569,84:59,2,2399.04,1599963564530,14,D. Rios,"[-3.58, 25.12, 0.0]","[-3.51, 25.67, 0.01]",1
127570,84:59,2,2399.08,1599963564570,14,D. Rios,"[-3.5, 25.34, 0.0]","[-3.41, 25.97, 0.04]",1
127571,84:59,2,2399.12,1599963564610,14,D. Rios,"[-3.4, 25.56, 0.0]","[-3.29, 26.0, 0.01]",1
127572,84:59,2,2399.16,1599963564650,14,D. Rios,"[-3.3, 25.78, 0.0]","[-3.02, 26.22, 0.02]",1
127573,84:59,2,2399.2,1599963564690,14,D. Rios,"[-3.18, 25.99, 0.0]","[-2.7800000000000002, 26.44, 0.03]",1
127574,84:59,2,2399.24,1599963564730,14,D. Rios,"[-3.07, 26.2, 0.0]","[-2.55, 26.63, 0.04]",1
127575,84:59,2,2399.28,1599963564770,14,D. Rios,"[-2.95, 26.4, 0.0]","[-2.35, 26.66, -0.01]",1
127576,84:59,2,2399.32,1599963564810,14,D. Rios,"[-2.83, 26.61, 0.0]","[-2.14, 26.87, 0.0]",1
127577,84:59,2,2399.36,1599963564850,14,D. Rios,"[-2.69, 26.79, 0.0]","[-1.96, 27.03, 0.01]",1
127578,84:59,2,2399.4,1599963564890,14,D. Rios,"[-2.56, 26.99, 0.0]","[-1.78, 27.19, 0.01]",1
127579,84:59,2,2399.44,1599963564930,14,D. Rios,"[-2.42, 27.17, 0.0]","[-1.6, 27.36, 0.01]",1
127580,84:59,2,2399.48,1599963564970,14,D. Rios,"[-2.2800000000000002, 27.36, 0.0]","[-1.44, 27.5, 0.01]",1
127581,84:59,2,2399.52,1599963565010,14,D. Rios,"[-2.12, 27.53, 0.0]","[-1.27, 27.67, 0.01]",1
127582,84:59,2,2399.56,1599963565050,14,D. Rios,"[-1.98, 27.71, 0.0]","[-1.11, 27.8, 0.01]",1
127583,84:59,2,2399.6,1599963565090,14,D. Rios,"[-1.81, 27.87, 0.0]","[-0.9500000000000001, 27.97, 0.01]",1
127584,84:59,2,2399.64,1599963565130,14,D. Rios,"[-1.6600000000000001, 28.04, 0.0]","[-0.81, 28.1, 0.01]",1
127585,84:59,2,2399.68,1599963565170,14,D. Rios,"[-1.51, 28.21, 0.0]","[-0.66, 28.28, 0.0]",1
127586,84:59,2,2399.72,1599963565210,14,D. Rios,"[-1.3599999999999999, 28.37, 0.0]","[-0.52, 28.41, 0.0]",1
127587,84:59,2,2399.76,1599963565250,14,D. Rios,"[-1.19, 28.53, 0.0]","[-0.38, 28.57, -0.01]",1
127588,84:59,2,2399.8,1599963565290,14,D. Rios,"[-1.03, 28.69, 0.0]","[-0.25, 28.7, -0.01]",1
127589,84:59,2,2399.84,1599963565330,14,D. Rios,"[-0.87, 28.83, 0.0]","[-0.11, 28.86, -0.01]",1
127590,84:59,2,2399.88,1599963565370,14,D. Rios,"[-0.71, 28.99, 0.0]","[0.02, 29.0, -0.01]",1
127591,84:59,2,2399.92,1599963565410,14,D. Rios,"[-0.55, 29.13, 0.0]","[0.16, 29.14, -0.01]",1
127592,84:59,2,2399.96,1599963565450,14,D. Rios,"[-0.41000000000000003, 29.28, 0.0]","[0.28, 29.27, -0.01]",1
127593,85:00,2,2400.0,1599963565490,14,D. Rios,"[-0.25, 29.41, 0.0]","[0.42, 29.42, -0.01]",1
127594,85:00,2,2400.04,1599963565530,14,D. Rios,"[-0.12, 29.55, 0.0]","[0.55, 29.56, -0.01]",1
127595,85:00,2,2400.08,1599963565570,14,D. Rios,"[0.03, 29.67, 0.0]","[0.6900000000000001, 29.7, -0.01]",1
127597,85:00,2,2400.16,1599963565650,14,D. Rios,"[0.29, 29.9, 0.0]","[0.88, 29.91, -0.01]",1
127598,85:00,2,2400.2,1599963565690,14,D. Rios,"[0.42, 30.01, 0.0]","[1.01, 30.04, -0.01]",1
127599,85:00,2,2400.24,1599963565730,14,D. Rios,"[0.54, 30.1, 0.0]","[1.06, 30.09, -0.02]",1
127600,85:00,2,2400.28,1599963565770,14,D. Rios,"[0.65, 30.2, 0.0]","[1.1, 30.11, -0.02]",1
127601,85:00,2,2400.32,1599963565810,14,D. Rios,"[0.75, 30.28, 0.0]","[1.15, 30.15, -0.03]",1
127602,85:00,2,2400.36,1599963565850,14,D. Rios,"[0.84, 30.35, 0.0]","[1.18, 30.17, -0.03]",1
127603,85:00,2,2400.4,1599963565890,14,D. Rios,"[0.91, 30.41, 0.0]","[1.21, 30.19, -0.03]",1
127604,85:00,2,2400.44,1599963565930,14,D. Rios,"[0.99, 30.47, 0.0]","[1.23, 30.2, -0.04]",1
